track_name,artists,track_id,track_genre
WATER DANCE (MCバトルビート 8小節×4本 Ver.),Infumiaikumiai,6lEI5gF8seyZcrvvi6ZlZ3,rap
Barrio,Naps,0mt3UYq8qfu4gLKu2FIQuN,rap
Flood My Wrist (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,5tcM4P8qqjM2vGTsK9anb7,rap
Bata De,LXSH,3Iw9eZ6t2yih7zjf13csuM,rap
Deeper,Sen Morimoto,3lfcT8y70rYJGqb9VWUSo7,rap
Urine fluo,Alkpote,5uqzPeDE0m31z3eIqIJ96g,rap
Stay Balanced,Grind2hard Osh’a,0dy96691vZJwMuSRfjvbLR,rap
Friendzone,Melvoni,2Dcuc16Mmno4CY9FXj6yWZ,rap
Day One (feat. AKA),Kwesta,1talEXN5S5DOXVWTj8AjWu,rap
Respeck,The Ville Boyz,3NocZJrtSp0ay13F5cqFYG,rap
Snake Eater,Lucky Luciano,2LB5NXVHZL62K09HGQnkq2,rap
On Right Now (feat. Trillyungins),G-Val,7bAvOCZJ9lZKTEXt71QuAb,rap
La Calle Te Observa,Massibo,4ugJq3NTdI7zYgd0wgrDUz,rap
Cutmaster C Speaks,Uncle Murda,1vzlRg6g1XzHKgB1cnH2pL,rap
Control,Numic,61oyHVOaKfntJVZ83iiY1M,rap
nvrland,Nohidea,3cgT2e48MfSqTnupklEi6K,rap
Disrespect,Bam StaxkAlot,6gLTCwqfXpFFXzlGR8n1RY,rap
Dexin (C),Mc Cris 97,7COHMxLDUyweuq9GF3S8ty,rap
NOT AT THE TABLE,Joey Trap,1uAED9fbd6RoqvkxjFsE9K,rap
Freestyle,Swishahouse,6J19UCD44nXcUFHdofFR7i,rap
Do What You Do,B.G.,0NeNgFz8M8eJeZ1Mk3b14h,rap
Destruindo o Processo,hard rap motivacional,24K7gYafKIWFbg2UeHRp0V,rap
Viviane,Baron,1DoLyLzDclhkOKu7QQTS79,rap
Tiro em Mim - Ao Vivo,Taz Mureb,04nDTBu8FHZiFMALcUiYqI,rap
Back N Da Dayz,Cristol,7EiWSATXpWafUMXvfloH6t,rap
Mi Vida En Zoom,Muthahupa,5bPzOrbIdpb2PYL1WTuzfO,rap
Ikusiko dugu elkar (feat. Arkaitz Anger),Zein da zein?,7ulp3Zv5dPYje3mjNCmuTI,rap
Work It,Missy Elliott,1I6IUGErcRrkFD9Efj8Y3j,rap
Muevelo,Snapper,1envBqh48n5xKIQQabexVy,rap
PROLLY,swimcoach,3BsKrQyDhaWmm0LYIcFfnc,rap
.Go-Hard-R-Go-Home,Conradfrmdaaves,4FfTxZaV5TpTrwi8HBpDVr,rap
Focus,Dae Wun,6gpxzUA80J0fxIhhNMpqUW,rap
WOO Forever,Rah Swish,7z7DOjxEzGJZM4r1YSDFjn,rap
Multiplícalo,Letra J,1Mq3ZZx4fS02H31zOFFaVx,rap
Dulce caramelo,Eddy Mugre,5aCccQSKCXNS5jAWxfzeyY,rap
Nuestra última canción,Calero LDN,5JIBg61lJ3uByDxerwzcHI,rap
Parano,RVCO RSK,4q9KybSXyJJHROS511fWvz,rap
18+,Kaspiyskiy Gruz,0PxfO6D2BYt863L1ZHRgst,rap
Vegeta Flow,Stunna2fly,05Bi2Y6ZCQE6xzSFp6TJu2,rap
Leão Na Selva,Mundo Segundo,4PPIOPAcKTqsDb8ekGzK6o,rap
All That Ive Learned,Krayzie Bone,2re6EkeFRefmkS0cEpdVHq,rap
Si nos rimes te touchent,Ul'team Atom,4amrB5nXLUYQ3IGDwl5pDb,rap
1mn2Science,Movaizhaleine,0NXcPFeDuPeKa1LJrPX2iW,rap
Stay 50,Elzo Bandz,2b6LZwGUjmIVR2lUPdqB4C,rap
Hay,Crucial Conflict,1hWz9OFDFcZNbQwmeWfZod,rap
No Stylist (feat. BlocBoy JB),Dave East,77wnjEpXH313oXOugMVGrC,rap
ECSTASY,Yulian,3VlQfd5SUp952c7Qqgklcl,rap
Player Hater,Sethii Shmactt,4GeqBu9J5VWqCpzqmCsDxU,rap
Zmrok,Rufuz,3DXCr7bpniDTYGTx7AgBCB,rap
Never Lie,YoungBoy Never Broke Again,2GGh5FxKXI7bEJ6rFzsRbG,rap
"Break Me Down (Inspired by ""Jujutsu Kaisen"")",Divide Music,1ZGQzgssUnCUVkFq4snhLB,rap
Back to Back,Young Dolph,2MQopir3ljppWlOXWLF2Bm,rap
Let it Snow,Dred Scott,1rVChCrnlKM7GapzdW6QLN,rap
Фортуна,Джи Вилкс,7z22Fn7lgPsgzuIdvPyBYQ,rap
Moul 504,Rim'K,5RkuISteYQxf9YemixCAZO,rap
Burn (Yamamoto Rap),Nicky Trakks,5J4STyZPVYB4SIeWed6w6F,rap
Pass The Zigzags (feat. Hitman),RBL Posse,4ioYezcIfo6MgzREPIDmyr,rap
Lorazpam (feat. Cornellaa),Erfan,52Wvjf0IHNWHZiY2bagHCo,rap
SATURATED ILLUSION,Lil Bo Weep,4sscqg10IJSrtcqiZTSBKb,rap
Stray Away,King Kuma,234xRgCPWgSXYnfVohA7Jr,rap
Back 2 Bizness (feat. Livewire Da Gang),Shady Nate,5Qly8AviNlj994oHpZhTPw,rap
Kjapt,Kenny,2973IEk5sSNXhNM0gbxeie,rap
PUSH TO START,Smoke Supreme,5tb9THqUr9Bj90VMBgh6ya,rap
Bad Girl,Corderas,3A8RVkq7o9E3wWtcovJuPG,rap
She Make It Clap,Soulja Boy,775IYM8ix59ZWSMF4a2CtU,rap
i think you know,Lil Uber,3xokZzEy89CUEUcuh81Xtq,rap
Größer als sie,Cashmo,1NplCQ6eLlHLoOEDC6Hx2O,rap
Wishing Well,Juice WRLD,51bnB3bAxsD2dSNIhMDHF9,rap
Piss Poor,Nipsey Hussle,457E4SOQfMdWttRBeCz1Zn,rap
"Come On, Let's Go (with Nigo)","Tyler, The Creator",0XkfKPi9uT8DYCBc8gXIA9,rap
Sheesh,Bandingo YGNE,6w6Nt45naVhBy8Rfly6TBU,rap
Vraiment / rien d'spécial,YungCiel,0RPDmQzpdh2SVKrNph8rIt,rap
TAKERS,KP GRETZKY,5Mv6PpozvLr1Vv9bXLxv0c,rap
Das Leben ist dieP,Die P,6V2nYCvnmNn197bEETFovO,rap
Mi Libreta,Subwoffer,3WFrGOO3F3s0bly3Edt8uj,rap
Tshilisana,Adroitb3atz,4PkZQyntyEzHdxo7givrrb,rap
I GOT YOU,Teezy,0ZYmHuq7ReGSzmOq4CRh0L,rap
Desesperado,Sombras Urbanas 99,4NdFwk16AfRNcmrYi7BPu3,rap
What You Stand 4,MFnMelo,1KfE8XSbOFNh1umO2KK192,rap
No Front,yk62,1iU4cBA4WwGYfBY40CC5vd,rap
Look in My Eyes,Mister D,0DcZlGGnBvDz5LF40tAIxi,rap
Fucking & Watching Power,J. Stalin,1tPO5Jr2lSKFQfXS9v0EkL,rap
Face Swap,6host,675dm4qZOFYyAmENlXtdwW,rap
On My Own Time (Write On!),Gym Class Heroes,6I6qKxmhrbOXDFSix7pM3E,rap
ROCKSTAR,DaBaby,5qZjZpIVnPjSJLqIbgqYJA,rap
Do My Thang,Messy Marv,1S0Y6yKvu5HPrFhe9SAkHc,rap
Queen,Brown Boy,4v0JCrpiwSnNB2nbjhJes0,rap
Dentro de Cloakas (Batros Beat),Mamborap,7FYqalFfEyiJwsO17aN5FX,rap
Not Busy (feat. lobonabeat!),Roh Yun Ha,5hOq667qPHdBaJ8bNjAYfH,rap
The Feud,Lil Jay,4yqa7a4vzO0U8xK8YKXPGP,rap
Period (feat. Kt Foreign),Hardini,48iWHLIEmliWoxk4tkQgNu,rap
C Scrolls,Canibus,2lPZMZQWsrTdJ9Fjw3erKh,rap
D Boy,Mr. Marcelo,5e0WIElLy8vDIXxLiw4InB,rap
Yap met may,Izolan,1Va9rOiwM5XdKpmSf8lQ03,rap
Peramata,La Bruja Muerta,4bq6bY7qml1qtdFwooUYag,rap
Jus Coolin,Devin The Dude,2OB7BbUj4BlRIwuxZmuWPx,rap
Struttin' up da Block (feat. Mike Jones & Magnificent),Swishahouse,1vJBOUUWmR7q327R5mELfn,rap
Rouler #GZSC,Gros Mo,1kKITaYbt5SQBnrbatoJBM,rap
Devant ta porte,SKIA,1mY2WMOK5tpEGTMGB4Kvt8,rap
Till The Wheels Fall Off (feat. Lil Durk & Capella Grey),Chris Brown,6d4nagVvGdvMEq1Ngg5PPb,rap
Sabor,Ks Nostra,0Ot3XGfZtDzWvm9RI67l4q,rap
Todos los Ojos Lloran Mierda,Charly Efe,6BBIxXMCrunubcjACe6XFb,rap
Playin It Crazy (feat. Cash Click Boog & Cash Click Mylo),Rockin Rolla,7wVzilCw1YgZrAfSykm7kl,rap
Big Flexin,Jim Jones,7c8O8ip00DIc0yBElfQ34N,rap
Spectrum (feat. Herbal T),Wax,1zmxV5aKaSsfBCJ57TFjfP,rap
York Shin City,TYOSiN,7C2IIURwAZqm7jK4LbDkbv,rap
Sophistiqué,Dinos,4Ut28VXmiCL9TQWQsTVgnr,rap
No se afane,Geko Rbn,1eaWBp86SE23ssnauHLYnv,rap
Murdah,Viktor Ax,6xdHa8ULbV0mAYLdRfZGLX,rap
Savage Vibes,Yung Ro,1ut5a2bLcqpjdPT3vfEFCJ,rap
Malson,Valtonyc,4XLP2F715cvAPSmfICiDbd,rap
Rien à foutre,L'Allemand,1W30xbfgbjYXclzaqFAPD0,rap
Młody as,Perjot,2Dm0SjNhZU84lkd8Ulyc48,rap
Constantly 'N Danger,C-Murder,452hoDff306H9aegQfierz,rap
DON'T SHOOT UP THE PARTY,BROCKHAMPTON,26rHuCW2AVdDcbOkYY5xrm,rap
Kadirov,Kaaris,7ckNfzjHCNV9UAacUvMdbW,rap
S tebou nikdy,Čtvrt na smrt,5DvqUDS1XxoocsyWPTUTMr,rap
Broken Heart,D.Cure,4KRnQYMOXjPPJM0NydCMVs,rap
Respeto,Bascur,0GlYBQ62232E1Aq3L2IevV,rap
grow thru what u go thru,MOD SUN,0VcoUggSLRmc7foho35W90,rap
Ramreaper,Ramriddlz,6TCjvVjGulTH8sarCGcA43,rap
MOMENTS '13 BEATS 03,NAGMATIC,2s5VPWBXHuOjvcDMXdIli1,rap
"1, 2, 3",DJ Paul,3ngCHy6m111TKfPt3feVZH,rap
Jumanji,NUGAT,2VSu92S27IfOZF2WaNBX5j,rap
"New Family (feat. Don Mills, Wutan)",DEEPFLOW,4Pot2sRHmLmySMsU7853Bx,rap
Dint 'O Fuoco,Priore,6KJ5dLW2w65wZflKgK4ZEY,rap
Queda Algo Aprendido,Nosecuenta,38Vz0BPTXjxICWPryKVtIZ,rap
"Courage, Power, Wisdom",teeawgo,1hagi7aySE0ZWdjHKsHYe0,rap
Fuck Da Industry,YoungBoy Never Broke Again,4R5mVwexhDaZbCgKRGd7HF,rap
Funk,The Jacka,15fGi7f2tx6SO6lJXWD0uP,rap
"I Fell In Love, but With the Old You",yung van,7JvwncvEqK1MOK0JU0m4Al,rap
Wishing For Success,G16,0QtZcknEaCdKSU0NEtUoD4,rap
Come Together,Verbal Jint,6xS54S4VqldznQQM9SpJro,rap
No da,Droow,5K2B0G3PTfsziESychlM3e,rap
A1 Everything,Meek Mill,07gbvH9nMYyZr92vbiicCi,rap
Survival Hungry,Busta Rhymes,7eJH1aLtHCadeBJBSbxTK4,rap
Ni**as In Paris,JAY-Z,1auxYwYrFRqZP7t3s7w4um,rap
Da Rill S*** - Instrumental,Poor Righteous Teachers,60ZxdF1ypaPrjrcq6JmDXi,rap
Bwa Kayiman,Blaze One,7LwTvuEe2zZaojd2Set7MZ,rap
Black Magic (feat. Catmando),Twisted Insane,52QmkoKO2yh9pq5wPSC8sQ,rap
Oir el ruido,Khamul,6jsjXQ1lADASoQhEmZ7XtC,rap
I Am Going Home,K. Jones & The Benzie Playboys,1diXcIuyHPaoYjt4GGP57R,rap
Libby's World (feat. Liberty Forever & Rashad Toussaint),Mistah F.A.B.,6ZVNbtdEabuR5IefzAkn9O,rap
El Tupperware,Bejo,62tg1dsqrelDATvoSmz1F5,rap
Of,Low Hanging Fruit,1fdsABw1rCsEbUNDfOuAgO,rap
E.A.T.,Ali Vegas,7pZsotNwLgqNnYT39J3XWT,rap
Quien Esta de Vuelta,Negro la Sombra,1BxtPmdMmE344HJ8H88RcJ,rap
Batang Sagupa,JKLRD,4YjnhIJ23oBM4mvZYQbZRR,rap
Santificado,Kosmer Azufre Squad,5jbv0qcgAeNSLCJPmkc1fS,rap
Throw Some D's,Rich Boy,3pqyfb79YKRwEGbrMzD6zw,rap
150,Polumyagkiye,6hZXIBPYu87dQ5zy5tGpgv,rap
Playing with the Devil,Skindred,51pqRv9rq6IcopeNf9v4WZ,rap
Good Vibes,Fuego,6EL3z6qHqgvskv0IkeI1LP,rap
Ylh Ylh,Tflow,4jKSizrSK8g7qdWrVV4VkG,rap
Paradise,Rowlan,1fpJOKycA6R4jGvZirGTWT,rap
Díky Vám 3,guNy,26sjjK7uIOC7v1FaMVVS9m,rap
Sessions,G Herbo,03gHIjYCwrOia5nNwg7jmT,rap
Big Up,Were-vana,2CuELzKxbLqxhHppT1NDfl,rap
Vaffan***o scemo,Fabri Fibra,2MjuueoKurs6MxRFIW8Hth,rap
Bad Lil Diva.,417se,1BjaeN1lWPSiI7faguroAE,rap
Home Alone - Sped Up,Ted Park,3zNvOp48d69ZlYds77xYVc,rap
Paire de tn,Itam,2td2A5vCkqqFKPJq3xw7hP,rap
Right...,Moka Only,57ezSlZHqzpz22Wz3Q0esn,rap
SOUTHSIDE STORY,HOODLUM,0c9JJSB1dACQ4LqbtcKtZL,rap
Ghost Writer,Clever,2qhypB8CFRkOwl3PVFidby,rap
Rollin',Marco Polo,78nnbKcMcWEFUAY6qckcTX,rap
Unstoppable,Disturbed,7tEBhJbdEqVFz5jGZNpJLW,rap
Muscle Game (feat. Mark Curry & Mario Winans),Black Rob,5Yu6gGAikR5yRV4Vl4olv2,rap
Papa Tangaroa,Yoyo Tuki,2qjBlJGR864P1VQJ2brTdb,rap
All Your Fault,Hopsin,5m8amrP9cCBCeUZ1X0mTQk,rap
Bust the Window - Club Mix,Point Blank,58rrLWsuYHR0xrWR40A2QI,rap
Fastoosh Clownoosh,Lil Mosquito Disease,3h8fka9bNyABshfF9svhTs,rap
Idź,Zioło,51PzrxbU9nx7Sd409aX71Y,rap
Uptown Drip Down,Luckaleannn,5jRN06y4yGpxRz36Rc095m,rap
The Whole World Will Burn,Candiria,2wj3mHxZulo6J6yjmgJvyx,rap
Bout it Bout it,Joon Jukx,4opzj5N84TQmTB0ifBoDGt,rap
Zachem - Instrumental,Nick Mitdemkopf,3g8xqMnIbQL94sD1mCBmWt,rap
Spotlight,Lil Loski,7hqrGIn9kyMCcBCYBcEFZz,rap
Risk,GRA the Great,2EcZKZEnKNp7nl5vGGcvc6,rap
Ella - Deluxe,Abner River,1nBQtIhaGiySbNEjgaHIsq,rap
C.R.E.a.M. Intro,Fetti Mac,0QlrcwC71d1tOOunVNuxKb,rap
Jedi Council,Omeg@ Redd,67ytwiYRdIZTL3ECxBtFIV,rap
死んでくれよ,Jinmenusagi,4XkDZ7eEm6JjCjapZfaPtA,rap
Brand New Jordans,J. Stalin,0vTBbBp6G33X41p6tsaWqq,rap
HotSpot,Greekazo,2YoMM9XB098e46dz3R8Mk4,rap
Rollin Wit A G (feat. Lil Keke),Fre$H,5DH9eVgJahBQkFVF2gT01e,rap
Bhampa,Pro Kid,6B98tejC1el7ps66aIXXXT,rap
Speak Low,Zábaz,3DHf8VuMfaKrBLK4O2p1tV,rap
Monster,Callon B,2BXVtXgWnzrtSPZhgSzJV9,rap
Rolling,FCG Heem,57avwuO9ed9I9Gio4aZPYC,rap
Communiqué,Young Pô,2wqtkPekzU37qug7uhLiX4,rap
Tippin & Crawlin,Lil C,7IZiboHOUeoxwTn94KKUC8,rap
Cae la noche,Ptazeta,7dqqy68GNMVljeaKKhHhQs,rap
Ragazze Acidelle,Flaminio Maphia,1ufHygHnHwFWSAAeseeJYh,rap
Mindent Vagy Semmit,DSP,3vAZP1tMzjq5JijiEexfB4,rap
Farrah Fawcett Feathers,Neako,5kOi8elNH8ljgy6p3SJ69F,rap
Bring It On (Let Me Rock),Lil 6,2k9Vq2oaYM3rU6ljd44Zvq,rap
Too Much,Goldenboy Countup,78hjHIn3j0NyGVbxqyFA3U,rap
Off My Square,Tech N9ne Collabos,5aF7uFsv1FYVQMtQ7QT473,rap
Antisociable,Le Ice,5EM3w2MspAz1G5ikNrNfWi,rap
GEEKIN,Murda of Cal,3GUtKNGdyeqpCHB4qDQhWz,rap
Deph Threats,Phoniks,36x5LNsvAj5Zo92eC9urpN,rap
Ain't What You Talk About,Young Uno,13OlgbgsZGsp2Zl1GWLxvg,rap
Duch,Dawid Obserwator,2bENwVVajPqqiSz2nx99Sx,rap
Kill The Noise - Acoustic,Papa Roach,7oLfJtNvOFHYo02uProOfr,rap
Love mou sarama,Gwada Maga,0SV9MYPob7kD4rUvU6M7e9,rap
Feelat',Cory Gunz,71uRGebouv6MbopLwV4aJZ,rap
Bus Stop (feat. Brent Faiyaz),Don Toliver,30mJ1MN3neoqjafqFGlMRo,rap
Piña Piraña,La Voz Nativa,3DbdWb2cZtsTVHa2jTCsIk,rap
Respecte,Dibson,0LYOw5UfAG5a1ED4l21lMF,rap
"Comprendes, Mendes?",Control Machete,0NakIlcedBRxyAMx6ybJsi,rap
Fast Life,Lil Rob,3VHQSHihFVZ0SWQbKkPLrb,rap
Clown Show,Insane Clown Posse,0xRIDpSjm09o9MIKu5cZwr,rap
Abrakadabra,Vipa,4yFe6UVjNsJLJOn4ykbe6I,rap
So F____n Gully,Soulja Boy,0bod6HTGMiih1eJJ5AKtt5,rap
Bort Herifra,Joddski,6Z8l97zaoZzMPkX3KVuhzu,rap
That's Money,Brabo Gator,3x6vrivCziZKdY6Yxq77P1,rap
Truth Interlude,Redeemed Thought,4289ESZCvBkLv7pXLNpRs4,rap
Stretch,BBY KODIE,4hQpcg7QdyNry2mBqyzRBo,rap
Constructed in the Trenches,Lil Bam,0cw8iSweVa5QUxgVNBJXQq,rap
No Creo en el Amor,Guelo Deluxe,7IuizjUQF4i3j6hKCIwCej,rap
Omega Level,Omeg@ Redd,4LKu27e4iUTbg545F2Mmba,rap
Devilspeak,Sinizter,2qXIjaJIIDGwnJmTY5BJyS,rap
Freestyle,The Jacka,3OfV9Ua2SSCzWHqyMMe5ng,rap
ZIMBA,Chef Bi,2me3ipCuOrSJrc7tv9tfkE,rap
If U Pull...,Pastor Troy,6OQ0hXwKUmsr2DBvBNUEbV,rap
Whole World,The Audible Doctor,0GUqkWnF9K3bG862A8isqa,rap
Put Yo Hands Up,Crime Mob,3zsxUtm9bsngzP7d2dQjkC,rap
Too Short Homage,Dirt Nasty,1fZY9dq22oKJABIG1Ul00Z,rap
Unhappy,Mass of Man,3aNI61LtdJdTRMmspxooJu,rap
Контакт (Prod. by CONCENTRACIA),PUSSYKILLER,7nfNOrTGIUYeFpHeacI2Ka,rap
Длиною в вечность,Ksenon,5UMdZfOx0veac5rksNwzFj,rap
Make You Feel,JEBeats,7cPWiAkVLn3gothdC88ZtU,rap
Catch Me If You Can,Ulysse,3wODrhW7VjTaGMtw9VXKlP,rap
Beautiful Ass Day,Isai Morales,0RrbS0nhPM7H5nLv9l7TlP,rap
Like Me,Rucci,006Vs4LqQtHro7QqyDlfWa,rap
On Go,Project Youngin,2LGCi0fuIINslO3SFVBPA8,rap
Modest,NAV,36kS8JH1RnpHSSlMX5g3Du,rap
Trapen E,Yoguttene,0xlD5NBNS9eKpFe0pQwedV,rap
Que Le Vas a Hacer (feat. Gera Mxm),Amenaza Mxm,1bJ97kX8BObqEG8VjTg4OD,rap
Ни слова,GUERLAIN,137L14pUYdQrL7aYyLgK6J,rap
髪と紺 feat. AAAMYYY,ODD Foot Works,5KRWJiqfkBTbbUTVYt27e6,rap
Mistirioi Diavates,Buffalo Bill,47ukw3NEdKjHBPxXZR2253,rap
Me My Self & I,Wiz Mack,1yoycoQvvcKNXmcehEdXcv,rap
Étincelle,Lonepsi,2v04UjMwYEZ3HhcrAy4g5G,rap
AINDA,Planet Hemp,7cxGHThHnwfXfy0KpWNYy2,rap
Death or Retirement,Sick Jacken,4YwMtWAXdE5kp6fUWhiWnU,rap
Laki Lo,EAZ,6Tdzrdcnq4qcdSgFxTl5Vl,rap
I'm Dat Nigga,Meezy,1U0bOkyzuMsx7Vxe2f0gu4,rap
You Gotta Pay,T-Wayne,56JJfQQQHFonJtH0pU5VBh,rap
I Like It,Cardi B,5ksEg1PsowjNx6YcKA8zTM,rap
God Bless,J-Diggs,0SyrqWiwpuShAkIcCw0Vef,rap
RIP Frank,Lil Slugg,1aIjb4jqCLvXZeFbnLig0h,rap
Salute MF,Loco Negro,292k4JpqVhirnbuf3lAOfM,rap
dancin!,LOAT!,69mwGntNxjgHmMUf3bFGRp,rap
Маски,Timati,0qq3p1Nj4BrCH5lNzF3vNm,rap
Mi Despedida,Eltiraletra,3CBpTYwyniJbLpBtctHTrI,rap
Im'posible,Bobi Bozman,5losa9sPBVOAjNOxmyaUgp,rap
Pijany Realtalk,Przemek Ferguson,709acHeUTCmmM8vIARQup0,rap
Lloras,Kevin El Autorizado,3HElYxGNj9uRqYDsTssHlK,rap
4 Lights,Shy Mascot,13Zh2QXHoyC171phuKyzXU,rap
Pinkyclouds,Kap.Dog,36lmTyK1H7giE4WJpKcM63,rap
Fuck Dat Shit Do,Mozzy,2mm1kzKY5nSnuzHbDSw1lY,rap
Cola no Bonde,Trium,3Z75TWVM3Ry6GjUoW7arLt,rap
Gossip,G Perico,1Gfv756tg4LHggdDM1zZqJ,rap
Taximetrie,zmoalacazan,4DOzYYF3QJmLB2UWozHieB,rap
All Night Long,Robin Thicke,3SzPOAbd4GSsrPzUWJVuDc,rap
This Is Mine,Young Buck,4viuBABVJUqS0RJk37Ev5z,rap
Game Of Love,Mooski,25RqaN8gzxP4xzd8QBKi3o,rap
From the Hood,Traxamillion,3zW11ilDsuPhhB6Fc2CzdO,rap
Déter,Landy,3AkUsBBrZzdu59UmoA93NV,rap
De barrio en barrio (Feat. 2mex),DJ Payback Garcia,6vIZdbKjTkHkstP6OmQw7f,rap
Rádio Sistema Intravenoso,PRÓDIGO,3S9AUCzMzSbq5u4BAfvTSY,rap
Real Mexicana,Hispana,7ylqnDFUwjDxgHgQ8mar7C,rap
Those With No Eyes (interlude),Jedi Mind Tricks,04McUWIzJc7PX5fOyRG2vh,rap
Tentación,Oktoba,0od1c6zWQsEzTUQZ4jaqoJ,rap
Twista,Chalie Boy,3rtxDnHU5vWvkz8bHmBsri,rap
Hundreds,Chief Keef,3yxeaO90rFwbnbLHxQdIbV,rap
Eat,SCY Jimm,4YYekHHdeibiSLHjEFZaA1,rap
Here For It,Marlon Craft,354rSu52Pa7DxDy3j3El6I,rap
On (Clean),Apathy & Celph Titled,0RhMXwFp5075RhSXoeAxFD,rap
Frankenstein,BabyTron,7vkFn4MeLp77flJYqffY1r,rap
I Wish,The 49ers,3rHiCp6kDv1BoFBIgzyZgt,rap
Peso,J-Hood,3nbiEmebzkYfkWojPIJuyU,rap
Bienvenue à La Banane,Moha La Squale,75150PNLhk4LZwCe3ytsUq,rap
Double Penetration,Cumicu,0WQIJlb20XM9a0kjbJqmHe,rap
No Joke I'm A Fucken Slave To This,Conejo,5IHimSije4fI5rwym8mgst,rap
Drillbaazi,Rebel 7,6xi57x2manZzE3X2aEHPWO,rap
Mala Ena 2,Mouka,0GWcaCQaVaGU7mP23fVRFu,rap
You Be Illin' - Instrumental,Run–D.M.C.,56iQ6kCuFbw9ea7UN8Ygyf,rap
Rapper's Reprise,The Sugarhill Gang,7qWPjhkfuu7R34VJk363VA,rap
Come with me,Algenis,0pJtpCiTLX6z2Ym0EWo6Q3,rap
Si Me Costo - La Nueva Linea,Grupo Cross Norteño,4MOn7QM9kNG07CIRIu0iLw,rap
Fresh Prince of the EastSide,Kenndog,4ua7NyODHllECt0KnSho4A,rap
Jazz (We've Got),A Tribe Called Quest,75v0EHrardEAziIVMCQTmi,rap
Lass es los,NNOC,0gYJFF1ssbKTQI71FNIibW,rap
Medisin,UNDERGRUNN,2LDCsm2XTRKJCfPaTDVVlg,rap
Es geht um,Steuerfreimoney,7jfVOUL0anQCEm6OnPeA12,rap
Fuck u Better,Sleet,64bVSiCQaCa0Q0vS2PkHHR,rap
This Is My Party,Fabolous,74zzcuX8innCipf8rE17Bz,rap
Gracias,Cevlade,5vbv14Mmu9iksKzZw3kxZZ,rap
Terapia - Original Mix,Samurai,6xeIWnCHCtcW4Jteq5Zq3t,rap
Fonografico,Eddy Mugre,1ILkFgQrGRXcbrqwXGL48D,rap
Swell,Common Market,462T2Je5iJcUHIuvqYGgM9,rap
Full Power,Astrogxral,0VmlOWIZ3MaVvWOqxOvu9A,rap
She Said OK,Big Boi,230fFe3zq8Tm9uD2oJLdFF,rap
1-800-273-8255,Logic,1HwglrQdwjFzOVGV7S4fpm,rap
Deceive Me,Confliction,2qQn1IickBnMHqclp1BQfo,rap
My Type,Saweetie,7m7UrIOwYMT1phRjn28gD0,rap
Espertei,Arrhythmia,5xKNCVH5O3ejbErijyvaSF,rap
All Cot Up,South Park Mexican,5VuvxJq6gW8PU3gAJMq2kc,rap
We Outta Here (feat. Don Cephas & P.a.T. Junior),DJ Maj,1mGXBDayrnEVfGdA0BuqPW,rap
"So So Dangerous [Feat. Stunna Gambino, Yxng K.A]",Lil Rekk,52cgV9l5Si0glphyVfBsx2,rap
Ako,Region 808,2DFpHxxmod4TKOlR4xgNpu,rap
Supa Bad,Trina,0QBrWKq5FVy9et4wimV7Q2,rap
Killafornia (feat. Lighter Shade of Brown & Kid Frost),Malow Mac,3qGeWg1cwyTeMoQMCoXZI6,rap
Rue De Pato,Frosti,0VSP5WANrJR02tI292aaAh,rap
Ray Charles,Rich The Kid,3MGxxDOKDvWM31RbYG087C,rap
Jeden Buch,QueQuality,396ztkoYcJ1KKmOcn5yEXl,rap
to pass,sloppy dim,3t23nCUf4xVCWw8RdUD6ax,rap
Cantinero,Duende,6wEPjsBSfRC2k0j24450kT,rap
I'm Da Man,JUVENILE,4wzt51eXfR5paxEnM1dctr,rap
Real Numbers (feat. Larry June),Philthy Rich,4HxQ0NgTPyjwfu2g7xbbQ0,rap
For Real Tho,Young Drummer Boy,3AaF4we0wUJj47Y2daL962,rap
Rolling Stone,Young Zay,2rCtBXx15a8qbJrdMFMnQJ,rap
Hi My Name,Juelz Santana,2fXG4qBLnYR8Ew1aHgV1fx,rap
2050,Lyonzon,3MH6O0L3E0uqRVyipcswzs,rap
Heartless (feat. Rick Ross & Bigga Rankin),YFN Lucci,0rOo3z9GRwjD8ZCH4Z3tiK,rap
GAMES ON YOUR PHONE,24kGoldn,1SYxOPGC3KzjIWRhnqgVow,rap
Pure Music (feat. Value),Giz Lee,3fjv0fzcJC0LBHfN8zykVh,rap
Splash Game,Alex Wiley,6EkqEowEHhsvxLaD2EZuI5,rap
$avages,Tone Trump,6ru0wVLZ9EIHRhd1S8bIa1,rap
Can We Go Back,Hi-Tek,3laJUvxKXE6bHDjAhjqrtM,rap
3Am,Dhxywd DL,5n4jGyaRXyk4M5GTMlJSgu,rap
Frozen,Jul,27UkDmNfqN2fR6wCLya3y5,rap
Black - Решето 2,Andery Toronto,13B81P8sfiLsi0gWvaDcxy,rap
Hold On,Famous Dex,0U1PUY2xnYyO2snZWxJxIm,rap
Roller Disco,Goldie Lookin Chain,4PXYGSIogVtpXj8NvVZxWl,rap
Wood Grain Wheel,Slim Thug,3tbbOjXyc1MdXsdu7KRZRQ,rap
trap roumi v4,Kouz1,7B9t8WX9T38Df93JHlywfk,rap
